Id,ActivityHour,mean_METs,total_METs,TotalIntensity,AverageIntensity,Calories,StepTotal,day_of_week,n_day_of_week,hour_of_day,date,Is_weekend,Cluster
Persona_25,2016-04-24 02:00:00,10.016666666666667,601.0,0.0,0.0,54.0,0.0,Sunday,6,2,2016-04-24,True,Cluster7
Persona_6,2016-04-17 11:00:00,31.466666666666665,1888.0,54.0,0.9,196.0,1194.0,Sunday,6,11,2016-04-17,True,Cluster7
Persona_2,2016-05-02 19:00:00,30.566666666666663,1834.0,58.0,0.966667,152.0,3261.0,Monday,0,19,2016-05-02,False,Cluster7
Persona_17,2016-05-02 19:00:00,15.816666666666666,949.0,18.0,0.3,109.0,264.0,Monday,0,19,2016-05-02,False,Cluster7
Persona_20,2016-04-24 01:00:00,10.033333333333331,602.0,0.0,0.0,55.0,0.0,Sunday,6,1,2016-04-24,True,Cluster7
Persona_30,2016-05-02 19:00:00,12.833333333333334,770.0,5.0,0.083333,116.0,153.0,Monday,0,19,2016-05-02,False,Cluster7
Persona_23,2016-04-24 02:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Sunday,6,2,2016-04-24,True,Cluster7
Persona_3,2016-04-14 09:00:00,12.233333333333333,734.0,3.0,0.05,103.0,18.0,Thursday,3,9,2016-04-14,False,Cluster7
Persona_20,2016-04-17 12:00:00,10.0,600.0,0.0,0.0,55.0,0.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_23,2016-04-17 12:00:00,24.766666666666666,1486.0,43.0,0.716667,213.0,1558.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_25,2016-04-23 21:00:00,19.53333333333333,1172.0,26.0,0.433333,105.0,713.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_23,2016-05-03 04:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_15,2016-05-03 04:00:00,10.3,618.0,1.0,0.016667,62.0,9.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_15,2016-04-23 21:00:00,14.366666666666667,862.0,13.0,0.216667,87.0,252.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_20,2016-04-14 06:00:00,25.78333333333333,1547.0,43.0,0.716667,142.0,1258.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_25,2016-05-03 03:00:00,10.066666666666666,604.0,0.0,0.0,54.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_23,2016-04-17 13:00:00,29.666666666666668,1780.0,56.0,0.933333,255.0,2033.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_20,2016-04-23 21:00:00,17.35,1041.0,26.0,0.433333,95.0,237.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_2,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_20,2016-04-17 13:00:00,10.0,600.0,0.0,0.0,55.0,0.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_31,2016-04-23 21:00:00,11.083333333333334,665.0,3.0,0.05,93.0,51.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_3,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_15,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,61.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_10,2016-04-14 06:00:00,14.566666666666666,874.0,16.0,0.266667,77.0,224.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_10,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,52.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_2,2016-04-14 06:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_31,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_6,2016-04-23 22:00:00,12.7,762.0,7.0,0.116667,79.0,182.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_20,2016-05-03 02:00:00,10.316666666666666,619.0,1.0,0.016667,56.0,12.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_31,2016-04-14 06:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_25,2016-04-23 22:00:00,12.033333333333331,722.0,6.0,0.1,65.0,87.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_17,2016-04-23 21:00:00,17.233333333333334,1034.0,21.0,0.35,118.0,413.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_6,2016-04-23 21:00:00,13.333333333333334,800.0,10.0,0.166667,83.0,139.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_3,2016-05-03 04:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_17,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,69.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_3,2016-04-23 21:00:00,12.133333333333333,728.0,4.0,0.066667,102.0,144.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_23,2016-04-23 21:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_20,2016-05-03 03:00:00,10.316666666666666,619.0,1.0,0.016667,56.0,5.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_3,2016-04-17 13:00:00,21.1,1266.0,17.0,0.283333,178.0,979.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_6,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_23,2016-05-03 03:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_30,2016-05-03 03:00:00,10.133333333333333,608.0,0.0,0.0,91.0,0.0,Tuesday,1,3,2016-05-03,False,Cluster7
Persona_2,2016-04-17 12:00:00,15.6,936.0,19.0,0.316667,78.0,193.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_30,2016-04-23 21:00:00,13.633333333333333,818.0,8.0,0.133333,123.0,301.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_6,2016-05-03 04:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_15,2016-04-23 20:00:00,13.433333333333334,806.0,9.0,0.15,81.0,206.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_10,2016-04-23 20:00:00,11.4,684.0,5.0,0.083333,60.0,70.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_17,2016-04-17 13:00:00,10.0,600.0,0.0,0.0,69.0,0.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_10,2016-04-14 05:00:00,10.0,600.0,0.0,0.0,53.0,0.0,Thursday,3,5,2016-04-14,False,Cluster7
Persona_23,2016-04-23 20:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_2,2016-04-23 20:00:00,25.766666666666666,1546.0,51.0,0.85,128.0,2628.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_31,2016-05-03 05:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_23,2016-05-03 05:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_31,2016-04-17 13:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_6,2016-05-03 05:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_20,2016-04-23 20:00:00,18.883333333333333,1133.0,28.0,0.466667,104.0,484.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_31,2016-04-23 20:00:00,16.95,1017.0,20.0,0.333333,143.0,411.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_15,2016-04-14 06:00:00,10.0,600.0,0.0,0.0,61.0,0.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_25,2016-05-03 05:00:00,10.0,600.0,0.0,0.0,54.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_20,2016-05-03 05:00:00,14.016666666666667,841.0,14.0,0.233333,77.0,201.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_15,2016-05-03 05:00:00,10.033333333333331,602.0,0.0,0.0,61.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_17,2016-05-03 05:00:00,10.083333333333334,605.0,0.0,0.0,69.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster7
Persona_15,2016-04-17 13:00:00,10.0,600.0,0.0,0.0,61.0,0.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_17,2016-05-03 04:00:00,10.1,606.0,0.0,0.0,69.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_20,2016-05-03 04:00:00,10.033333333333331,602.0,0.0,0.0,55.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_2,2016-04-23 21:00:00,24.2,1452.0,41.0,0.683333,121.0,2666.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_10,2016-04-23 21:00:00,10.466666666666669,628.0,2.0,0.033333,55.0,0.0,Saturday,5,21,2016-04-23,True,Cluster7
Persona_3,2016-04-14 06:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_30,2016-04-14 06:00:00,18.2,1092.0,20.0,0.333333,164.0,164.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_25,2016-04-23 20:00:00,20.95,1257.0,30.0,0.5,113.0,790.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_10,2016-05-03 04:00:00,10.0,600.0,0.0,0.0,52.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_17,2016-04-23 20:00:00,15.45,927.0,16.0,0.266667,106.0,266.0,Saturday,5,20,2016-04-23,True,Cluster7
Persona_25,2016-05-03 04:00:00,11.033333333333331,662.0,3.0,0.05,59.0,67.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_25,2016-04-17 13:00:00,15.45,927.0,14.0,0.233333,83.0,292.0,Sunday,6,13,2016-04-17,True,Cluster7
Persona_2,2016-05-03 04:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_31,2016-05-03 04:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_30,2016-05-03 04:00:00,13.4,804.0,9.0,0.15,121.0,259.0,Tuesday,1,4,2016-05-03,False,Cluster7
Persona_30,2016-05-02 23:00:00,10.033333333333331,602.0,0.0,0.0,90.0,0.0,Monday,0,23,2016-05-02,False,Cluster7
Persona_25,2016-05-03 02:00:00,10.016666666666667,601.0,0.0,0.0,54.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_15,2016-05-03 02:00:00,10.55,633.0,2.0,0.033333,64.0,15.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_25,2016-04-14 07:00:00,10.05,603.0,0.0,0.0,54.0,0.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_17,2016-05-03 01:00:00,11.383333333333333,683.0,4.0,0.066667,78.0,78.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_10,2016-05-03 00:00:00,10.0,600.0,0.0,0.0,52.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_3,2016-04-23 23:00:00,10.1,606.0,1.0,0.016667,85.0,8.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_30,2016-04-23 23:00:00,10.4,624.0,1.0,0.016667,94.0,5.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_20,2016-05-03 00:00:00,10.9,654.0,4.0,0.066667,60.0,24.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_6,2016-04-23 23:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_31,2016-04-17 12:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_23,2016-05-03 00:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_20,2016-04-23 23:00:00,18.683333333333334,1121.0,32.0,0.533333,103.0,350.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_25,2016-04-17 12:00:00,23.05,1383.0,30.0,0.5,124.0,1095.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_15,2016-05-03 00:00:00,10.016666666666667,601.0,0.0,0.0,61.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_30,2016-04-14 07:00:00,17.466666666666665,1048.0,17.0,0.283333,157.0,500.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_30,2016-05-03 00:00:00,10.066666666666666,604.0,0.0,0.0,91.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_15,2016-04-17 12:00:00,10.0,600.0,0.0,0.0,61.0,0.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_17,2016-04-23 23:00:00,14.433333333333334,866.0,14.0,0.233333,99.0,143.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_25,2016-04-23 23:00:00,18.1,1086.0,20.0,0.333333,97.0,671.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_31,2016-04-23 23:00:00,11.833333333333334,710.0,5.0,0.083333,100.0,94.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_2,2016-04-23 23:00:00,10.6,636.0,2.0,0.033333,53.0,49.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_17,2016-04-14 07:00:00,10.016666666666667,601.0,0.0,0.0,69.0,0.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_3,2016-04-14 07:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_15,2016-04-23 23:00:00,15.833333333333334,950.0,18.0,0.3,96.0,316.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_23,2016-05-02 23:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Monday,0,23,2016-05-02,False,Cluster7
Persona_6,2016-05-03 01:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_3,2016-05-03 00:00:00,10.266666666666667,616.0,1.0,0.016667,87.0,7.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_2,2016-05-03 00:00:00,10.233333333333333,614.0,1.0,0.016667,51.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_25,2016-05-03 00:00:00,10.0,600.0,0.0,0.0,54.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_6,2016-05-03 00:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_17,2016-05-03 00:00:00,10.0,600.0,0.0,0.0,69.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_23,2016-04-23 23:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_31,2016-05-03 00:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,0,2016-05-03,False,Cluster7
Persona_10,2016-04-23 23:00:00,10.0,600.0,0.0,0.0,52.0,0.0,Saturday,5,23,2016-04-23,True,Cluster7
Persona_17,2016-05-03 02:00:00,10.116666666666667,607.0,0.0,0.0,70.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_3,2016-04-17 12:00:00,17.433333333333334,1046.0,15.0,0.25,147.0,608.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_30,2016-05-03 01:00:00,10.9,654.0,2.0,0.033333,98.0,47.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_30,2016-05-03 02:00:00,10.066666666666666,604.0,0.0,0.0,91.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_2,2016-05-03 02:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_17,2016-04-23 22:00:00,18.383333333333333,1103.0,25.0,0.416667,126.0,511.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_6,2016-05-03 02:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_10,2016-05-03 02:00:00,10.0,600.0,0.0,0.0,52.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_2,2016-04-23 22:00:00,16.333333333333332,980.0,23.0,0.383333,81.0,854.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_23,2016-04-14 06:00:00,13.6,816.0,14.0,0.233333,117.0,159.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_17,2016-04-14 06:00:00,10.033333333333331,602.0,0.0,0.0,69.0,0.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_31,2016-05-03 02:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_6,2016-04-14 06:00:00,10.0,600.0,0.0,0.0,62.0,0.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_23,2016-05-03 02:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_20,2016-04-23 22:00:00,15.883333333333333,953.0,20.0,0.333333,87.0,266.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_25,2016-04-14 06:00:00,10.9,654.0,3.0,0.05,59.0,34.0,Thursday,3,6,2016-04-14,False,Cluster7
Persona_3,2016-05-03 02:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,2,2016-05-03,False,Cluster7
Persona_31,2016-04-14 07:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_2,2016-04-14 07:00:00,10.233333333333333,614.0,1.0,0.016667,51.0,0.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_10,2016-04-14 07:00:00,23.3,1398.0,33.0,0.55,123.0,1123.0,Thursday,3,7,2016-04-14,False,Cluster7
Persona_30,2016-04-23 22:00:00,11.266666666666667,676.0,3.0,0.05,102.0,20.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_23,2016-04-23 22:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_10,2016-04-23 22:00:00,13.9,834.0,13.0,0.216667,73.0,179.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_15,2016-05-03 01:00:00,10.3,618.0,1.0,0.016667,62.0,6.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_23,2016-05-03 01:00:00,10.0,600.0,0.0,0.0,86.0,0.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_31,2016-04-23 22:00:00,12.383333333333333,743.0,6.0,0.1,104.0,171.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_10,2016-05-03 01:00:00,10.0,600.0,0.0,0.0,52.0,0.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_20,2016-05-03 01:00:00,10.266666666666667,616.0,1.0,0.016667,56.0,8.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_6,2016-04-17 12:00:00,12.066666666666666,724.0,5.0,0.083333,75.0,64.0,Sunday,6,12,2016-04-17,True,Cluster7
Persona_15,2016-04-23 22:00:00,11.733333333333333,704.0,5.0,0.083333,71.0,53.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_3,2016-05-03 01:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_2,2016-05-03 01:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_31,2016-05-03 01:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_3,2016-04-23 22:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Saturday,5,22,2016-04-23,True,Cluster7
Persona_25,2016-05-03 01:00:00,10.6,636.0,2.0,0.033333,57.0,28.0,Tuesday,1,1,2016-05-03,False,Cluster7
Persona_30,2016-04-24 10:00:00,15.933333333333334,956.0,12.0,0.2,144.0,481.0,Sunday,6,10,2016-04-24,True,Cluster7
Persona_25,2016-04-24 03:00:00,10.05,603.0,0.0,0.0,54.0,0.0,Sunday,6,3,2016-04-24,True,Cluster7
Persona_2,2016-05-02 17:00:00,11.2,672.0,4.0,0.066667,56.0,81.0,Monday,0,17,2016-05-02,False,Cluster7
Persona_31,2016-05-02 09:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_6,2016-04-14 11:00:00,14.183333333333334,851.0,13.0,0.216667,88.0,175.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_2,2016-05-02 09:00:00,10.266666666666667,616.0,1.0,0.016667,51.0,0.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_31,2016-04-17 09:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Sunday,6,9,2016-04-17,True,Cluster7
Persona_30,2016-05-02 09:00:00,11.466666666666669,688.0,3.0,0.05,103.0,40.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_17,2016-04-14 11:00:00,11.35,681.0,4.0,0.066667,78.0,31.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_15,2016-05-02 09:00:00,13.116666666666667,787.0,9.0,0.15,80.0,159.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_17,2016-04-24 07:00:00,10.0,600.0,0.0,0.0,69.0,0.0,Sunday,6,7,2016-04-24,True,Cluster7
Persona_3,2016-05-02 09:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_10,2016-05-02 09:00:00,22.9,1374.0,42.0,0.7,120.0,721.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_23,2016-05-02 09:00:00,17.4,1044.0,27.0,0.45,149.0,783.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_6,2016-05-02 09:00:00,29.45,1767.0,41.0,0.683333,183.0,1116.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_25,2016-05-02 09:00:00,25.266666666666666,1516.0,40.0,0.666667,136.0,1469.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_2,2016-04-24 07:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Sunday,6,7,2016-04-24,True,Cluster7
Persona_20,2016-05-02 09:00:00,13.333333333333334,800.0,8.0,0.133333,73.0,338.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_3,2016-05-02 08:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_2,2016-04-24 08:00:00,10.733333333333333,644.0,3.0,0.05,54.0,0.0,Sunday,6,8,2016-04-24,True,Cluster7
Persona_2,2016-05-02 08:00:00,10.0,600.0,0.0,0.0,50.0,0.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_31,2016-04-14 11:00:00,11.383333333333333,683.0,4.0,0.066667,96.0,53.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_25,2016-05-02 08:00:00,18.6,1116.0,25.0,0.416667,100.0,517.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_15,2016-04-14 11:00:00,20.383333333333333,1223.0,27.0,0.45,124.0,764.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_10,2016-04-17 08:00:00,10.0,600.0,0.0,0.0,53.0,0.0,Sunday,6,8,2016-04-17,True,Cluster7
Persona_30,2016-05-02 08:00:00,22.633333333333333,1358.0,38.0,0.633333,204.0,1209.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_17,2016-05-02 09:00:00,10.066666666666666,604.0,0.0,0.0,69.0,0.0,Monday,0,9,2016-05-02,False,Cluster7
Persona_10,2016-04-24 08:00:00,77.96666666666667,4678.0,148.0,2.466667,410.0,4534.0,Sunday,6,8,2016-04-24,True,Cluster7
Persona_6,2016-05-02 08:00:00,16.716666666666665,1003.0,18.0,0.3,104.0,385.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_23,2016-05-02 08:00:00,12.966666666666669,778.0,11.0,0.183333,111.0,183.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_17,2016-05-02 08:00:00,11.066666666666666,664.0,3.0,0.05,76.0,54.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_25,2016-04-17 09:00:00,15.283333333333331,917.0,6.0,0.1,82.0,112.0,Sunday,6,9,2016-04-17,True,Cluster7
Persona_25,2016-04-24 08:00:00,10.55,633.0,2.0,0.033333,57.0,22.0,Sunday,6,8,2016-04-24,True,Cluster7
Persona_15,2016-05-02 08:00:00,10.7,642.0,2.0,0.033333,65.0,26.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_3,2016-04-17 08:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Sunday,6,8,2016-04-17,True,Cluster7
Persona_20,2016-05-02 08:00:00,13.583333333333334,815.0,8.0,0.133333,74.0,345.0,Monday,0,8,2016-05-02,False,Cluster7
Persona_15,2016-04-17 09:00:00,10.0,600.0,0.0,0.0,61.0,0.0,Sunday,6,9,2016-04-17,True,Cluster7
Persona_15,2016-04-24 07:00:00,10.0,600.0,0.0,0.0,61.0,0.0,Sunday,6,7,2016-04-24,True,Cluster7
Persona_30,2016-05-02 11:00:00,12.933333333333334,776.0,7.0,0.116667,117.0,86.0,Monday,0,11,2016-05-02,False,Cluster7
Persona_10,2016-05-02 11:00:00,14.666666666666666,880.0,11.0,0.183333,77.0,357.0,Monday,0,11,2016-05-02,False,Cluster7
Persona_10,2016-05-02 10:00:00,19.8,1188.0,25.0,0.416667,104.0,688.0,Monday,0,10,2016-05-02,False,Cluster7
Persona_10,2016-04-17 09:00:00,10.0,600.0,0.0,0.0,53.0,0.0,Sunday,6,9,2016-04-17,True,Cluster7
Persona_31,2016-05-02 10:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Monday,0,10,2016-05-02,False,Cluster7
Persona_3,2016-05-02 10:00:00,10.0,600.0,0.0,0.0,84.0,0.0,Monday,0,10,2016-05-02,False,Cluster7
Persona_23,2016-05-02 10:00:00,17.066666666666666,1024.0,25.0,0.416667,147.0,578.0,Monday,0,10,2016-05-02,False,Cluster7
Persona_20,2016-04-14 11:00:00,10.25,615.0,0.0,0.0,56.0,0.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_3,2016-04-14 11:00:00,16.933333333333334,1016.0,13.0,0.216667,143.0,525.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_20,2016-04-24 07:00:00,10.3,618.0,1.0,0.016667,57.0,6.0,Sunday,6,7,2016-04-24,True,Cluster7
Persona_30,2016-04-14 11:00:00,15.7,942.0,13.0,0.216667,141.0,347.0,Thursday,3,11,2016-04-14,False,Cluster7
Persona_15,2016-05-02 10:00:00,29.766666666666666,1786.0,55.0,0.916667,181.0,1722.0,Monday,0,10,2016-05-02,False,Cluster7
Persona_30,2016-04-17 09:00:00,12.233333333333333,734.0,3.0,0.05,110.0,34.0,Sunday,6,9,2016-04-17,True,Cluster7
Persona_6,2016-05-02 10:00:00,26.6,1596.0,35.0,0.583333,166.0,737.0,Monday,0,10,2016-05-02,False,Cluster7
Persona_25,2016-05-02 10:00:00,17.333333333333332,1040.0,16.0,0.266667,93.0,752.0,Monday,0,10,2016-05-02,False,Cluster7
